posicion,etiqueta
01020450502,30100280000005300004
01020450601,30100280000001500013
01020450602,30557690100314000905
01020450701,30100280000003400014
01020450702,30100280000007900002
01020450801,30100280000005200023
01020450802,30100280000003300061
01020460101,30100280000006300005
01020460102,30100280000002300013
01020460201,30100280000004500071
01020460202,30100280000001900008
01020460301,30100280000001800056
01020460302,30100280000006200010
01020460401,30100280000004600068
01020460402,30100280000005800043
01020460501,30100280000006800059
01020460502,30100280000006700047
01020460601,30100280000003100018
01020460602,30100280000004400064
01020460701,30100280000007100011
01020460702,30100280000003600061
01020460801,30100280000006700071
01020460802,30557690100921000821
01020470101,30100280000006600058
01020470102,
01020470201,
01020470202,30100280000005500018
01020470301,30100280000007700023
01020470302,30100280000007100034
01020470401,30100280000005300065
01020470402,30100280000003400047
01020470501,30100280000007900014
01020470502,30100280000004700005
01020470601,30100280000005400042
01020470602,30100280000007400046
01020470701,30100280000004400059
01020470702,30100280000005800008
01020470801,30100280000007000023
01020470802,30100280000001000021
01020480101,30100280000000500056
01020480102,30100280000007500034
01020480201,30100280000006800012
01020480202,30557690101224001151
01020480301,30100280000006600009
01020480302,30100280000006300045
01020480401,30100280000001500016
01020480402,30100280000003400024
01020480501,
01020480502,30100280000007300029
01020480601,30100280000002600071
01020480602,30100280000000300055
01020480701,30100280000002300070
01020480702,30100280000001000023
01020480801,30100280000000900025
01020480802,
01020490101,30100280000006100024
01020490102,30100280000002800012
01020490201,30100280000001900036
01020490202,30100280000004600015
01020490301,30100280000007000065
01020490302,30100280000002200048
01020490401,30100280000007000021
01020490402,30100280000004600021
01020490501,
01020490502,
01020490601,30100280000001500005
01020490602,30100280000001700050
01020490701,30100280000005100044
01020490702,30100280000006200047
01020490801,30100280000005300024
01020490802,30100280000007500004
01020500101,30100280000006800020
01020500102,30100280000000600022
01020500201,30100280000006700070
01020500202,30557690101628000826
01020500301,30100280000005000053
01020500302,
01020500401,30100280000003100066
01020500402,30557690101729000844
01020500501,30100280000000300022
01020500502,30100280000004300022
01020500601,30100280000002200031
01020500602,30100280000003200073
01020500701,30100280000001200026
01020500702,30100280000007900050
01020500801,30100280000003400035
01020500802,30557690100921000967
01020510101,30100280000007800043
01020510102,30100280000004300015
01020510201,30100280000004700058
01020510202,30100280000007300020
01020510301,30100280000005700002
01020510302,30100280000001300067
01020510401,30100280000004200004
01020510402,30100280000004500029
01020510501,30100280000002400059
01020510502,30557690101224000884
01020510601,30100280000001100073
01020510602,30100280000006500072
01020510701,30100280000002200036
01020510702,30100280000002400003
01020510801,30100280000003700020
01020510802,30100280000002200003
01020520101,30100280000000800052
01020520102,30100280000001800031
01020520201,30100280000003600033
01020520202,30100280000002200072
01020520301,30100280000002800039
01020520302,30557690100011000948
01020520401,30100280000007900007
01020520402,30557690100718001157
01020520501,30100280000001200052
01020520502,
01020520601,30100280000007400031
01020520602,30100280000005600018
01020520701,30100280000005300062
01020520702,30100280000005300073
01020520801,30100280000007900003
01020520802,30100280000000800073
01020530101,30100280000002200028
01020530102,30100280000001700032
01020530201,30100280000007600021
01020530202,30100280000003700057
01020530301,30100280000001700008
01020530302,30100280000006700062
01020530401,30100280000005800009
01020530402,30100280000003700046
01020530501,30100280000008000029
01020530502,30100280000005400067
01020530601,30100280000004100058
01020530602,30100280000006300031
01020530701,30100280000003400045
01020530702,30100280000000200007
01020530801,30100280000005200045
01020530802,30100280000003000055
01020540101,30100280000006300012
01020540102,30100280000001500017
01020540201,30100280000000700069
01020540202,30100280000004000049
01020540301,
01020540302,30100280000003600056
01020540401,30100280000002800004
01020540402,30100280000005800027
01020540501,30100280000005600010
01020540502,30100280000007200037
01020540601,30100280000001800063
01020540602,30557690100718001027
01020540701,30100280000004000036
01020540702,30100280000002300028
01020540801,30100280000005200057
01020540802,30100280000005900037
01020550101,
01020550102,30100280000007900031
01020550201,30100280000004200035
01020550202,30100280000003600011
01020550301,30100280000006200048
01020550302,30557690101932000818
01020550401,30100280000004700037
01020550402,30100280000004000035
01020550501,30100280000001100035
01020550502,30100280000003100010
01020550601,30100280000006000024
01020550602,30100280000001900070
01020550701,30100280000005200006
01020550702,30100280000002100061
01020550801,30100280000005700001
01020550802,30557690100516000991
01020560101,30100280000005000014
01020560102,30557690101325000933
01020560201,30100280000003700063
01020560202,30100280000007700006
01020560301,30100280000003800016
01020560302,30100280000002100041
01020560401,30100280000001900052
01020560402,30100280000002400069
01020560501,30100280000003300071
01020560502,30100280000003100057
01020560601,30100280000007100008
01020560602,30100280000003600023
01020560701,30100280000001500050
01020560702,30100280000005100037
01020560801,30100280000006200050
01020560802,30100280000001900015
01020570101,30100280000007800007
01020570102,30100280000006800030
01020570201,30100280000000900071
01020570202,30100280000000300038
01020570301,30100280000001400067
01020570302,30100280000006600054
01020570401,30100280000002100070
01020570402,30100280000004400075
01020570501,30100280000005000018
01020570502,30557690101628000876
01020570601,30100280000006000050
01020570602,30100280000001100049
01020570701,30100280000005100002
01020570702,
01020570801,30100280000002500030
01020570802,30100280000006100002
01020580101,30100280000005600008
01020580102,
01020580201,30100280000001300018
01020580202,30100280000006600042
01020580301,30100280000003200043
01020580302,30100280000003900030
01020580401,30100280000004900069
01020580402,
01020580501,30100280000004800075
01020580502,30100280000003900065
01020580601,30100280000004200030
01020580602,
01020580701,30100280000007800027
01020580702,30557690101729001000
01020580801,30100280000002500066
01020580802,30100280000002000001
01020590101,30100280000002000039
01020590102,30100280000005500048
01020590201,30100280000001000067
01020590202,30100280000006700027
01020590301,30100280000004100010
01020590302,30100280000002000041
01020590401,30100280000000500062
01020590402,30100280000005900038
01020590501,
01020590502,
01020590601,30100280000002900069
01020590602,30100280000004900033
01020590701,30100280000000600024
01020590702,30100280000000600012
01020590801,30100280000006400010
01020590802,30100280000004000024
01020600101,30100280000005500015
01020600102,
01020600201,
01020600202,30557690100011000988
01020600301,
01020600302,30100280000007700018
01020600401,30100280000001700029
01020600402,30100280000003200041
01020600501,30100280000002800010
01020600502,30100280000001400054
01020600601,30100280000004600040
01020600602,30100280000007000008
01020600701,30100280000003800039
01020600702,30100280000002000020
01020600801,30100280000004200017
01020600802,30100280000003800065
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30100280000007400033
02010020802,30557690100921000823
02010030101,30100280000003400028
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30100280000001900017
02010040102,30100280000007600008
02010040201,
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30100280000004800022
02010040802,30557690100314001695
02010050101,30100280000007200043
02010050102,30100280000004400055
02010050201,30100280000000600072
02010050202,30100280000001600054
02010050301,30100280000006700050
02010050302,30557690101831001697
02010050401,30100280000001800012
02010050402,30557690101628001622
02010050501,30100280000003200054
02010050502,30557690101325001480
02010050601,30100280000001800055
02010050602,30557690100516001629
02010050701,30100280000002300043
02010050702,30557690101022001706
02010050801,30100280000007300015
02010050802,30100280000007700017
02010060101,30100280000004500072
02010060102,30100280000001500035
02010060201,30100280000002100055
02010060202,30100280000006800042
02010060301,30100280000001200055
02010060302,30100280000006600067
02010060401,30100280000007400015
02010060402,30100280000003800040
02010060501,30100280000002200011
02010060502,30557690100819001670
02010060601,30100280000001200021
02010060602,30100280000002300057
02010060701,
02010060702,30557690101628001002
02010060801,30100280000004400027
02010060802,30100280000003100013
02010070101,30100280000002100024
02010070102,30100280000003600075
02010070201,30100280000001200061
02010070202,30100280000005400007
02010070301,30100280000003600026
02010070302,30557690101527001080
02010070401,
02010070402,30100280000003100049
02010070501,30100280000001200017
02010070502,
02010070601,30100280000007900061
02010070602,30100280000001900056
02010070701,
02010070702,30100280000001300065
02010070801,30100280000003300068
02010070802,30100280000006900006
02010080101,30100280000006000041
02010080102,30100280000003300060
02010080201,30100280000000400009
02010080202,30100280000007300065
02010080301,30100280000004200013
02010080302,30557690100921001008
02010080401,30100280000002800015
02010080402,30557690101426000820
02010080501,30100280000002000064
02010080502,30100280000007300040
02010080601,30100280000000200050
02010080602,30100280000001500057
02010080701,30100280000004100035
02010080702,30557690101022001079
02010080801,
02010080802,30100280000004000065
02010090101,30100280000005100052
02010090102,30100280000004000047
02010090201,
02010090202,30557690101628000869
02010090301,
02010090302,30100280000000800028
02010090401,30100280000004400010
02010090402,30100280000000500036
02010090501,30100280000003400020
02010090502,30100280000005700025
02010090601,30100280000000400013
02010090602,30100280000001200064
02010090701,30100280000003100002
02010090702,30100280000005200041
02010090801,30100280000002500009
02010090802,30100280000008000053
02010100101,30100280000000900055
02010100102,30100280000002600038
02010100201,30100280000005000002
02010100202,30100280000001000070
02010100301,30100280000000300076
02010100302,30557690100112000968
02010100401,30100280000005600067
02010100402,
02010100501,30100280000004400069
02010100502,30557690100314000837
02010100601,30100280000005600032
02010100602,30100280000001000027
02010100701,30100280000000700017
02010100702,30557690100921000859
02010100801,30100280000003300011
02010100802,30100280000000800034
02010110101,30100280000005400065
02010110102,30100280000005600016
02010110201,
02010110202,30100280000002600056
02010110301,30100280000002200046
02010110302,30557690101932001075
02010110401,30100280000007000026
02010110402,
02010110501,
02010110502,30557690101628001001
02010110601,30100280000002000038
02010110602,30100280000002500051
02010110701,30100280000003300053
02010110702,30100280000006300020
02010110801,30100280000003000019
02010110802,30100280000006100041
02010120101,30100280000000200018
02010120102,30100280000007000022
02010120201,30100280000004900008
02010120202,30100280000006000022
02010120301,30100280000003300055
02010120302,30100280000000700068
02010120401,30100280000005800074
02010120402,30100280000007400027
02010120501,30100280000004100016
02010120502,30100280000006800049
02010120601,30100280000001000071
02010120602,30100280000000800065
02010120701,30100280000001300051
02010120702,30100280000003100005
02010120801,30100280000006400018
02010120802,30100280000001500043
02010130101,30100280000000800031
02010130102,30100280000002800025
02010130201,30100280000001200072
02010130202,30100280000004700070
02010130301,30100280000005900034
02010130302,30100280000007700024
02010130401,30100280000000900010
02010130402,
02010130501,30100280000005400005
02010130502,30557690100314001149
02010130601,
02010130602,30100280000002400056
02010130701,30100280000005400036
02010130702,30100280000007500042
02010130801,30100280000003300002
02010130802,30100280000006900012
02010140101,30100280000002900045
02010140102,30100280000004200005
02010140201,30100280000002300027
02010140202,30100280000002000063
02010140301,30100280000003500044
02010140302,30100280000000900061
02010140401,30100280000001300053
02010140402,30100280000002600005
02010140501,
02010140502,30100280000004000062
02010140601,30100280000000500002
02010140602,30100280000004000057
02010140701,30100280000006700023
02010140702,
02010140801,30100280000007300007
02010140802,
02010150101,30100280000001200060
02010150102,30557690100516000838
02010150201,30100280000005400043
02010150202,30100280000002400037
02010150301,30100280000005200024
02010150302,30100280000006500017
02010150401,
02010150402,30100280000004000011
02010150501,30100280000005400026
02010150502,30100280000005900048
02010150601,30100280000006700026
02010150602,30100280000007100038
02010150701,30100280000007500061
02010150702,30100280000007000068
02010150801,30100280000005300038
02010150802,30100280000004600003
02010160101,30100280000002200014
02010160102,30557690100617000931
02010160201,30100280000006600003
02010160202,30557690100921001064
02010160301,30100280000003800069
02010160302,30100280000005400019
02010160401,30100280000006800043
02010160402,30100280000003200006
02010160501,30100280000002000021
02010160502,30100280000007500074
02010160601,30100280000006100025
02010160602,30100280000002500021
02010160701,30100280000002800057
02010160702,
02010160801,
02010160802,
02010170101,30100280000004300068
02010170102,
02010170201,30100280000005900044
02010170202,30100280000005200073
02010170301,30100280000000400012
02010170302,30100280000003000070
02010170401,30100280000005700021
02010170402,30557690100112000918
02010170501,30100280000007100054
02010170502,30557690101527001145
02010170601,30100280000002300024
02010170602,30100280000001200053
02010170701,30100280000002700030
02010170702,30100280000001900069
02010170801,30100280000006300001
02010170802,30557690101022000863
02010180101,
02010180102,30100280000005600039
02010180201,
02010180202,30100280000007000053
02010180301,30100280000000100068
02010180302,30557690101022000953
02010180401,30100280000005500017
02010180402,30100280000004000059
02010180501,30100280000006300003
02010180502,30100280000006500002
02010180601,30100280000001800053
02010180602,
02010180701,30100280000007200040
02010180702,30100280000005700067
02010180801,30100280000001900026
02010180802,30100280000005400010
02010190101,30100280000007800060
02010190102,30100280000001800033
02010190201,30100280000007100067
02010190202,30100280000000200026
02010190301,30100280000003000062
02010190302,30100280000002300015
02010190401,30100280000000100017
02010190402,30100280000000200043
02010190501,30100280000002700056
02010190502,30100280000005000030
02010190601,30100280000001400015
02010190602,30100280000006000018
02010190701,30100280000005700045
02010190702,30100280000001800026
02010190801,30100280000002300056
02010190802,
02010200101,30100280000002600014
02010200102,30100280000005000071
02010200201,30100280000001700036
02010200202,30100280000003400055
02010200301,30100280000007400022
02010200302,30100280000000100036
02010200401,30100280000005600045
02010200402,30100280000005700055
02010200501,30100280000001400036
02010200502,30557690101224000853
02010200601,30100280000007400037
02010200602,30100280000005200044
02010200701,30100280000004300060
02010200702,30557690101831001026
02010200801,30100280000001800046
02010200802,30100280000001300025
02010210101,30100280000006100018
02010210102,30557690101022001057
02010210201,30100280000006300057
02010210202,30100280000003200002
02010210301,30100280000002000043
02010210302,30100280000003100039
02010210401,30100280000003000033
02010210402,30557690100112001178
02010210501,30100280000003600072
02010210502,30100280000002100074
02010210601,30100280000003100070
02010210602,30100280000006800075
02010210701,30100280000007000046
02010210702,30100280000000400023
02010210801,30100280000005000051
02010210802,
02010220101,30100280000000400049
02010220102,30100280000000100043
02010220201,30100280000002600026
02010220202,
02010220301,30100280000007300037
02010220302,
02010220401,30100280000004100059
02010220402,30557690100314000871
02010220501,30100280000008000002
02010220502,30100280000007200018
02010220601,30100280000006200011
02010220602,30100280000006900026
02010220701,30100280000001000057
02010220702,30100280000000300045
02010220801,30100280000003400053
02010220802,30100280000007400009
02010230101,30100280000005600047
02010230102,30100280000001400060
02010230201,
02010230202,
02010230301,30100280000007900012
02010230302,30100280000007000063
02010230401,30100280000000700012
02010230402,
02010230501,30100280000004600014
02010230502,30100280000001400014
02010230601,30100280000005700048
02010230602,30100280000003700034
02010230701,30100280000002300029
02010230702,30100280000004800071
02010230801,30100280000005500035
02010230802,30100280000001900029
02010240101,30100280000005700050
02010240102,30100280000003300022
02010240201,30100280000006100067
02010240202,30100280000002300004
02010240301,30100280000003400060
02010240302,30100280000007200067
02010240401,30100280000004900073
02010240402,30100280000000900024
02010240501,30100280000004400043
02010240502,30100280000005700032
02010240601,30100280000003300003
02010240602,30557690101224001071
02010240701,30100280000004800003
02010240702,30100280000006900002
02010240801,30100280000002500074
02010240802,30100280000007600034
02010250101,30100280000003600073
02010250102,30100280000004500008
02010250201,30100280000002600007
02010250202,30100280000006200008
02010250301,30100280000003600063
02010250302,30100280000000200032
02010250401,30100280000006300063
02010250402,30100280000004300012
02010250501,
02010250502,30100280000003300038
02010250601,30100280000001400073
02010250602,
02010250701,30100280000002800035
02010250702,30557690101527001047
02010250801,30100280000005700069
02010250802,30100280000000300070
02010260101,30100280000004300052
02010260102,30100280000002700034
02010260201,30100280000006200013
02010260202,30100280000006200009
02010260301,
02010260302,30100280000004900002
02010260401,
02010260402,30100280000006400061
02010260501,30100280000007900074
02010260502,30100280000004200064
02010260601,30100280000002200024
02010260602,30100280000002500064
02010260701,30100280000006000009
02010260702,30100280000005300028
02010260801,30100280000007100045
02010260802,30557690101022000894
02010270101,30100280000005100067
02010270102,30100280000006900052
02010270201,30100280000001300052
02010270202,30557690101123000951
02010270301,30100280000002700032
02010270302,30100280000004000070
02010270401,30100280000001600033
02010270402,30100280000005500008
02010270501,30100280000001800038
02010270502,30100280000007100036
02010270601,30100280000005200064
02010270602,30100280000000300010
02010270701,30100280000002400050
02010270702,30100280000006500008
02010270801,30100280000003000027
02010270802,30100280000000500076
02010280101,30100280000005700022
02010280102,30100280000002000010
02010280201,30100280000005700015
02010280202,30100280000005100031
02010280301,
02010280302,
02010280401,30100280000003100058
02010280402,30100280000006000059
02010280501,30100280000003500031
02010280502,30100280000005300035
02010280601,30100280000002800055
02010280602,30100280000004700040
02010280701,30100280000001000035
02010280702,30100280000000900072
02010280801,30100280000002000047
02010280802,30100280000002300021
02010290101,30100280000001400075
02010290102,30100280000004700068
02010290201,30100280000005300014
02010290202,30100280000002000060
02010290301,30100280000004500019
02010290302,30100280000004300042
02010290401,30100280000002600049
02010290402,
02010290501,30100280000003500026
02010290502,30100280000006500021
02010290601,
02010290602,
02010290701,30100280000002100010
02010290702,30100280000001900041
02010290801,
02010290802,30557690101325001110
02010300101,
02010300102,30557690100718001074
02010300201,30100280000004100022
02010300202,30100280000005300018
02010300301,30100280000006000015
02010300302,30100280000007200003
02010300401,
02010300402,30100280000006700033
02010300501,30100280000007500017
02010300502,
02010300601,30100280000008000039
02010300602,30100280000004100008
02010300701,30100280000005600068
02010300702,30557690100718000819
02010300801,30100280000004200033
02010300802,30100280000001000020
02010310101,30100280000004500044
02010310102,30100280000006500013
02010310201,30100280000007200031
02010310202,30100280000000600060
02010310301,30100280000002800053
02010310302,30100280000004400023
02010310401,30100280000004400030
02010310402,30100280000007100061
02010310501,30100280000002900015
02010310502,30100280000001500038
02010310601,30100280000004900029
02010310602,30557690101729001140
02010310701,30100280000002400025
02010310702,30100280000006000054
02010310801,
02010310802,30100280000001500026
02010320101,30100280000005800006
02010320102,30100280000000900075
02010320201,
02010320202,30100280000005900036
02010320301,30100280000001500074
02010320302,30100280000001300036
02010320401,30100280000002700006
02010320402,
02010320501,30100280000006800035
02010320502,
02010320601,30100280000003000049
02010320602,30100280000004000018
02010320701,30100280000000200040
02010320702,30100280000000100062
02010320801,30100280000001400005
02010320802,30100280000005300040
02010330101,30100280000001900005
02010330102,30100280000007600068
02010330201,30100280000007500070
02010330202,30100280000005500068
02010330301,
02010330302,30100280000006000068
02010330401,30100280000003300029
02010330402,30100280000001700010
02010330501,30100280000002600042
02010330502,30557690101325001170
02010330601,30100280000007500013
02010330602,30100280000002900019
02010330701,30100280000003100024
02010330702,30100280000006000044
02010330801,30100280000006300058
02010330802,30100280000006500042
02010340101,30100280000006400015
02010340102,
02010340201,
02010340202,30100280000002500061
02010340301,30100280000007100021
02010340302,30100280000007800001
02010340401,30100280000005100047
02010340402,30100280000001100065
02010340501,30100280000004300064
02010340502,30100280000000900008
02010340601,
02010340602,30100280000002700021
02010340701,30100280000000700030
02010340702,30557690101527000982
02010340801,
02010340802,
02010350101,30100280000002800074
02010350102,30557690101527001189
02010350201,30100280000004900020
02010350202,30100280000006800058
02010350301,30100280000005700034
02010350302,30100280000005700042
02010350401,30100280000002400002
02010350402,30100280000007200075
02010350501,30100280000006400037
02010350502,30100280000001900025
02010350601,30100280000004100004
02010350602,
02010350701,
02010350702,30100280000004600064
02010350801,30100280000001000065
02010350802,30100280000004600045
02010360101,30100280000000700052
02010360102,30557690101123001084
02010360201,30100280000000600058
02010360202,30100280000004700017
02010360301,30100280000004100003
02010360302,30100280000002500001
02010360401,30100280000005200052
02010360402,30100280000005300048
02010360501,30100280000005000074
02010360502,30100280000004900028
02010360601,30100280000000400004
02010360602,30100280000003000068
02010360701,30100280000003300067
02010360702,30100280000006400049
02010360801,30100280000003900027
02010360802,30557690100516000849
02010370101,30100280000007600044
02010370102,
02010370201,30100280000005000012
02010370202,
02010370301,30100280000004200027
02010370302,30100280000000100069
02010370401,30100280000007200035
02010370402,30100280000007400075
02010370501,30100280000002000027
02010370502,30100280000000600061
02010370601,30100280000004200031
02010370602,30100280000003100035
02010370701,30100280000002500029
02010370702,30100280000006000040
02010370801,
02010370802,30100280000004200037
02010380101,30100280000002600002
02010380102,30557690100011001164
02010380201,30100280000003300059
02010380202,30100280000002400014
02010380301,30100280000001600038
02010380302,30100280000000900035
02010380401,30100280000000800044
02010380402,30100280000006100006
02010380501,30100280000000600065
02010380502,30100280000003700018
02010380601,30100280000007500065
02010380602,30100280000006400045
02010380701,30100280000007000061
02010380702,30100280000003200048
02010380801,
02010380802,30100280000004700065
02010390101,30100280000006200061
02010390102,30100280000007200039
02010390201,30100280000001300039
02010390202,30100280000001700021
02010390301,30100280000005900032
02010390302,30100280000007200063
02010390401,30100280000007300073
02010390402,30100280000004600009
02010390501,30100280000006000019
02010390502,30100280000004200040
02010390601,30100280000005200016
02010390602,30100280000004900017
02010390701,30100280000001600056
02010390702,30100280000001300060
02010390801,30100280000002400057
02010390802,
02010400101,30100280000007900021
02010400102,30557690100921001193
02010400201,30100280000000600069
02010400202,30557690101022000978
02010400301,30100280000002900038
02010400302,30100280000000700007
02010400401,30100280000006100075
02010400402,30100280000004900031
02010400501,30100280000000100038
02010400502,30557690100112001086
02010400601,30100280000000100022
02010400602,30100280000006300024
02010400701,30100280000002800001
02010400702,30100280000001200036
02010400801,30100280000005800040
02010400802,30100280000004200054
02010410101,30100280000004100039
02010410102,30557690100516001070
02010410201,30100280000001100038
02010410202,30100280000000800067
02010410301,30100280000003500042
02010410302,30100280000001000048
02010410401,30100280000005000075
02010410402,30100280000005300063
02010410501,30100280000001600042
02010410502,30100280000005900043
02010410601,30100280000005900041
02010410602,30100280000004100024
02010410701,
02010410702,
02010410801,30100280000006100031
02010410802,30557690101022001128
02010420101,30100280000006500009
02010420102,30100280000003500072
02010420201,
02010420202,30100280000001300010
02010420301,30100280000001200003
02010420302,30100280000007100014
02010420401,30100280000005600050
02010420402,30100280000006300075
02010420501,30100280000006100030
02010420502,30100280000000800025
02010420601,30100280000007400043
02010420602,30100280000007500022
02010420701,30100280000004700013
02010420702,
02010420801,30100280000005400024
02010420802,30100280000007600051
02010430101,
02010430102,30100280000006900071
02010430201,30100280000006500051
02010430202,30100280000000400058
02010430301,30100280000007800019
02010430302,30100280000004400050
02010430401,30100280000007800009
02010430402,30100280000001600002
02010430501,30100280000007800013
02010430502,30100280000006500053
02010430601,30100280000003100065
02010430602,30100280000003200012
02010430701,
02010430702,30100280000002100048
02010430801,
02010430802,30100280000004300037
02010440101,30100280000001400055
02010440102,30100280000006900011
02010440201,30100280000005300023
02010440202,30100280000006300035
02010440301,30100280000005900005
02010440302,30100280000001800070
02010440401,30100280000001600001
02010440402,30100280000005100010
02010440501,30100280000004500062
02010440502,30100280000000100065
02010440601,30100280000003000023
02010440602,30100280000003800001
02010440701,30100280000003300031
02010440702,30100280000002800047
02010440801,30100280000006500059
02010440802,30100280000000900018
02010450101,30100280000001500073
02010450102,30100280000000300042
02010450201,30100280000006600065
02010450202,30100280000000600036
02010450301,30100280000001200050
02010450302,30100280000007800038
02010450401,30100280000006300018
02010450402,30100280000005900026
02010450501,30100280000001200011
02010450502,30100280000007700050
02010450601,30100280000004100049
02010450602,30100280000005400072
02010450701,30100280000000700073
02010450702,30100280000003500064
02010450801,30100280000007500051
02010450802,
02010460101,30100280000006100055
02010460102,30100280000005800038
02010460201,30100280000006600055
02010460202,30557690101123000957
02010460301,
02010460302,30100280000001300015
02010460401,30100280000001100011
02010460402,30100280000007400029
02010460501,
02010460502,30100280000003400054
02010460601,30100280000006200033
02010460602,30557690101325001025
02010460701,30100280000003200004
02010460702,30557690101426001154
02010460801,30100280000002800016
02010460802,30100280000001700048
02010470101,30100280000003400065
02010470102,30100280000006700029
02010470201,30100280000006800027
02010470202,30100280000003300043
02010470301,30100280000004400072
02010470302,30100280000002100063
02010470401,30100280000000900059
02010470402,30100280000002600047
02010470501,30100280000003000015
02010470502,30100280000006000070
02010470601,30100280000004100011
02010470602,30100280000002700055
02010470701,30100280000001100008
02010470702,30100280000000500053
02010470801,30100280000004300029
02010470802,30100280000002400017
02010480101,
02010480102,30100280000005000066
02010480201,30100280000004400034
02010480202,30100280000002200073
02010480301,30100280000005200021
02010480302,30100280000000300017
02010480401,
02010480402,30100280000000300021
02010480501,30100280000006100040
02010480502,30100280000006700024
02010480601,30100280000001500028
02010480602,30100280000006500052
02010480701,30100280000000300061
02010480702,30100280000007400038
02010480801,30100280000008000051
02010480802,30100280000005200050
02010490101,30100280000006700065
02010490102,30100280000002800007
02010490201,30100280000005800047
02010490202,30100280000007900020
02010490301,30100280000003200072
02010490302,30100280000004800049
02010490401,30100280000003700049
02010490402,30100280000006300014
02010490501,30100280000001000060
02010490502,30100280000002500054
02010490601,30100280000003300051
02010490602,30100280000002400054
02010490701,30100280000006800051
02010490702,30100280000004200055
02010490801,30100280000007300034
02010490802,30100280000006600049
02010500101,30100280000006100016
02010500102,30100280000007000074
02010500201,30100280000007600074
02010500202,
02010500301,30100280000007500062
02010500302,30100280000006200053
02010500401,30100280000006300068
02010500402,30100280000007900011
02010500501,30100280000002500058
02010500502,30100280000006700035
02010500601,30100280000000600066
02010500602,30100280000002700015
02010500701,30100280000000600014
02010500702,30100280000005300008
02010500801,30100280000005900060
02010500802,30100280000004800062
02010510101,30100280000002300040
02010510102,30100280000006600004
02010510201,30100280000005500011
02010510202,30100280000000800022
02010510301,30100280000003000014
02010510302,30100280000005800055
02010510401,30100280000004500051
02010510402,30100280000005200018
02010510501,
02010510502,30557690101729000916
02010510601,30100280000005700026
02010510602,30100280000004400003
02010510701,30100280000007300063
02010510702,30100280000005600046
02010510801,30100280000000400008
02010510802,30100280000004700035
02010520101,30100280000005000068
02010520102,30557690101224001009
02010520201,30100280000005700066
02010520202,30557690100617001077
02010520301,30100280000003400071
02010520302,30100280000003000006
02010520401,30100280000004000075
02010520402,30100280000001800007
02010520501,30100280000006600070
02010520502,30100280000007900046
02010520601,30100280000001800043
02010520602,30100280000001900002
02010520701,30100280000004400022
02010520702,30100280000001900061
02010520801,
02010520802,30557690101831000831
02010530101,30100280000001900011
02010530102,30100280000001800018
02010530201,
02010530202,30100280000006100060
02010530301,30100280000007900072
02010530302,30100280000006500040
02010530401,
02010530402,30100280000002300042
02010530501,30100280000006200060
02010530502,
02010530601,30100280000000700023
02010530602,30100280000007000036
02010530701,30100280000003300004
02010530702,30557690101123000913
02010530801,30100280000007900019
02010530802,30100280000005800002
02010540101,30100280000001900053
02010540102,
02010540201,30100280000002600054
02010540202,30100280000007500055
02010540301,30100280000006900007
02010540302,30100280000005900062
02010540401,30100280000005400020
02010540402,30100280000003800024
02010540501,30100280000001100061
02010540502,30100280000007200033
02010540601,
02010540602,30100280000007900030
02010540701,30100280000003400073
02010540702,30100280000007000055
02010540801,
02010540802,30100280000007100042
02010550101,30100280000006800005
02010550102,30100280000001900065
02010550201,30100280000004400049
02010550202,30100280000003800058
02010550301,
02010550302,30100280000004600072
02010550401,30100280000007400002
02010550402,30100280000004500024
02010550501,30100280000000700054
02010550502,30100280000001900016
02010550601,30100280000001100066
02010550602,30100280000003700039
02010550701,30100280000003400022
02010550702,
02010550801,30100280000000100032
02010550802,30100280000002300055
02010560101,30100280000003400059
02010560102,30100280000004600075
02010560201,30100280000000100012
02010560202,30557690100112000822
02010560301,30100280000004400008
