posicion,etiqueta
01020310602,
01020310701,
01020310702,30557690100819080637
01020310801,
01020310802,
01020320101,
01020320102,
01020320201,
01020320202,30557690100415080818
01020320301,
01020320302,30557690101022082277
01020320401,30557690101123081112
01020320402,30557690100718082923
01020320501,30557690100516081697
01020320502,
01020320601,
01020320602,
01020320701,
01020320702,
01020320801,
01020320802,
01020330101,
01020330102,
01020330201,
01020330202,30557690100213080591
01020330301,
01020330302,
01020330401,
01020330402,30557690101831080379
01020330501,30557690101932080119
01020330502,
01020330601,30557690101123082213
01020330602,30557690101426081212
01020330701,30557690101527082111
01020330702,
01020330801,
01020330802,
01020340101,30557690101729080283
01020340102,30557690101628080909
01020340201,
01020340202,30557690100516082065
01020340301,
01020340302,30557690100415001101
01020340401,
01020340402,
01020340501,30557690101527080879
01020340502,
01020340601,
01020340602,
01020340701,
01020340702,
01020340801,
01020340802,30557690101022081532
01020350101,30557690100011082666
01020350102,
01020350201,30557690101426080298
01020350202,30557690100415082883
01020350301,
01020350302,
01020350401,
01020350402,
01020350501,
01020350502,
01020350601,30557690101325082475
01020350602,
01020350701,30557690101022080253
01020350702,30557690100415081448
01020350801,
01020350802,30557690101831001012
01020360101,30557690100617082415
01020360102,30557690101527081650
01020360201,30557690100921081122
01020360202,
01020360301,
01020360302,
01020360401,30557690101831081490
01020360402,30557690100921082673
01020360501,
01020360502,
01020360601,30557690100314081598
01020360602,30557690100112000829
01020360701,
01020360702,
01020360801,
01020360802,
01020370101,
01020370102,30557690101022081065
01020370201,
01020370202,
01020370301,30557690101527080170
01020370302,
01020370401,
01020370402,
01020370501,30557690100617080027
01020370502,
01020370601,30557690101527081406
01020370602,
01020370701,
01020370702,30557690100617082850
01020370801,30557690100617080958
01020370802,30557690101224000841
01020380101,30557690101932081187
01020380102,30557690100213081977
01020380201,30557690100516082103
01020380202,
01020380301,
01020380302,
01020380401,30557690101527081463
01020380402,
01020380501,
01020380502,30557690101325081543
01020380601,30557690101628082135
01020380602,
01020380701,
01020380702,30557690100011001122
01020380801,30557690100314082432
01020380802,
01020390101,
01020390102,
01020390201,30557690101022081104
01020390202,
01020390301,30557690100718081014
01020390302,30557690101628080566
01020390401,
01020390402,30557690100011081824
01020390501,30557690101426080178
01020390502,30557690100819080572
01020390601,30557690101527081654
01020390602,30557690100213081264
01020390701,
01020390702,
01020390801,30557690101932080037
01020390802,
01020400101,30557690101527082629
01020400102,30557690101325081923
01020400201,
01020400202,30557690100516082675
01020400301,30557690101831080432
01020400302,30557690100516081821
01020400401,
01020400402,
01020400501,
01020400502,30557690101729082586
01020400601,30557690101831082062
01020400602,30557690100617080138
01020400701,30557690101729081529
01020400702,30557690101729081168
01020400801,30557690101932081124
01020400802,
01020410101,30557690100415081443
01020410102,
01020410201,30557690100617080836
01020410202,30557690100921080351
01020410301,
01020410302,
01020410401,30557690100921081645
01020410402,30557690100516081726
01020410501,30557690100213081797
01020410502,30557690100415082593
01020410601,
01020410602,
01020410701,30557690101831082254
01020410702,30557690100011081551
01020410801,
01020410802,30557690100314081844
01020420101,
01020420102,30557690100112082514
01020420201,30557690100011082755
01020420202,30557690100213001137
01020420301,30557690100213082368
01020420302,30557690101932080891
01020420401,
01020420402,30557690101932001155
01020420501,
01020420502,
01020420601,30557690101932080906
01020420602,
01020420701,30557690101729080753
01020420702,
01020420801,30557690101022081763
01020420802,
01020430101,
01020430102,30557690101224080679
01020430201,
01020430202,30557690101628081116
01020430301,
01020430302,
01020430401,
01020430402,30557690101831082339
01020430501,
01020430502,30557690100112080923
01020430601,30557690101224081275
01020430602,30557690100819082369
01020430701,30557690100415081864
01020430702,30557690101729001120
01020430801,
01020430802,
01020440101,
01020440102,
01020440201,
01020440202,30557690100415001135
01020440301,
01020440302,
01020440401,
01020440402,
01020440501,30557690100718081742
01020440502,30557690100516081294
01020440601,30557690101123081125
01020440602,30557690101426000890
01020440701,30557690101628081107
01020440702,30557690101729080297
01020440801,30557690101831081007
01020440802,
01020450101,
01020450102,30557690100921001166
01020450201,
01020450202,30557690100617081102
01020450301,30557690101831082725
01020450302,
01020450401,30557690100617082279
01020450402,30557690101729000817
01020450501,30557690101831080189
01020450502,
01020450601,30557690100921081380
01020450602,30557690100314000905
01020450701,30557690100921080085
01020450702,30557690101325080044
01020450801,30557690101123082662
01020450802,
01020460101,
01020460102,30557690100718082739
01020460201,30557690101123080082
01020460202,30557690101022082143
01020460301,
01020460302,30557690101426082294
01020460401,
01020460402,
01020460501,30557690101325082194
01020460502,
01020460601,30557690100213080387
01020460602,
01020460701,
01020460702,
01020460801,
01020460802,30557690100921000821
01020470101,
01020470102,
01020470201,30557690101022081436
01020470202,
01020470301,30557690100112081637
01020470302,30557690101022080340
01020470401,30557690100617081731
01020470402,30557690100213080942
01020470501,
01020470502,30557690100415081400
01020470601,
01020470602,
01020470701,
01020470702,30557690100516080868
01020470801,30557690100617080224
01020470802,
01020480101,30557690100213082681
01020480102,
01020480201,
01020480202,30557690101224001151
01020480301,30557690101527080964
01020480302,
01020480401,30557690101123080144
01020480402,30557690101932080334
01020480501,30557690100718082181
01020480502,
01020480601,
01020480602,30557690100516080888
01020480701,
01020480702,
01020480801,30557690100718081909
01020480802,
01020490101,30557690100213081853
01020490102,
01020490201,
01020490202,30557690100617081735
01020490301,
01020490302,30557690100617081778
01020490401,30557690101831080200
01020490402,
01020490501,30557690100011081260
01020490502,30557690101527081601
01020490601,30557690101224082531
01020490602,30557690100718081949
01020490701,30557690100011080187
01020490702,
01020490801,
01020490802,
01020500101,
01020500102,
01020500201,
01020500202,30557690101628000826
01020500301,
01020500302,
01020500401,
01020500402,30557690101729000844
01020500501,30557690100516082405
01020500502,
01020500601,30557690101022080115
01020500602,
01020500701,30557690100516080024
01020500702,
01020500801,
01020500802,30557690100921000967
01020510101,30557690101325080381
01020510102,30557690101022080184
01020510201,
01020510202,
01020510301,
01020510302,30557690101123081788
01020510401,
01020510402,
01020510501,30557690100112081738
01020510502,30557690101224000884
01020510601,30557690101729080279
01020510602,30557690101224081561
01020510701,30557690100415082658
01020510702,30557690101123081929
01020510801,30557690101325082611
01020510802,30557690100415080462
01020520101,
01020520102,
01020520201,
01020520202,
01020520301,
01020520302,30557690100011000948
01020520401,
01020520402,30557690100718001157
01020520501,
01020520502,
01020520601,
01020520602,
01020520701,30557690100314082262
01020520702,30557690100617080976
01020520801,
01020520802,30557690100213082760
01020530101,
01020530102,
01020530201,
01020530202,30557690100213082228
01020530301,
01020530302,
01020530401,30557690100921080624
01020530402,30557690101325080141
01020530501,
01020530502,30557690100921082056
01020530601,
01020530602,30557690101729080384
01020530701,
01020530702,
01020530801,30557690101527081920
01020530802,
01020540101,30557690101628082362
01020540102,
01020540201,30557690101022082507
01020540202,30557690101831081493
01020540301,30557690100617082533
01020540302,
01020540401,
01020540402,
01020540501,
01020540502,
01020540601,
01020540602,30557690100718001027
01020540701,
01020540702,
01020540801,30557690100921081536
01020540802,30557690100819080272
01020550101,30557690101325081312
01020550102,30557690101729081900
01020550201,
01020550202,30557690101426081290
01020550301,
01020550302,30557690101932000818
01020550401,30557690100314082651
01020550402,
01020550501,30557690100718081688
01020550502,30557690100718081791
01020550601,
01020550602,
01020550701,
01020550702,30557690100314081680
01020550801,30557690101426081128
01020550802,30557690100516000991
01020560101,30557690101628081305
01020560102,30557690101325000933
01020560201,30557690100415080967
01020560202,
01020560301,30557690100011082898
01020560302,
01020560401,30557690101628082797
01020560402,30557690101527080302
01020560501,30557690100617080912
01020560502,
01020560601,30557690101729082433
01020560602,30557690100516081386
01020560701,
01020560702,
01020560801,
01020560802,30557690101527082332
01020570101,30557690101022082470
01020570102,
01020570201,
01020570202,
01020570301,
01020570302,30557690100314080830
01020570401,
01020570402,
01020570501,
01020570502,30557690101628000876
01020570601,
01020570602,30557690101022080850
01020570701,30557690100617081963
01020570702,
01020570801,30557690101325082822
01020570802,
01020580101,
01020580102,30557690101325081545
01020580201,
01020580202,30557690101527082435
01020580301,
01020580302,
01020580401,30557690101426081869
01020580402,30557690101932080549
01020580501,
01020580502,
01020580601,30557690100516082398
01020580602,30557690100819080695
01020580701,30557690101022080950
01020580702,30557690101729001000
01020580801,
01020580802,
01020590101,30557690101224082302
01020590102,30557690101325080484
01020590201,
01020590202,
01020590301,30557690100213080723
01020590302,30557690100314081563
01020590401,
01020590402,
01020590501,
01020590502,30557690100213080961
01020590601,
01020590602,30557690100314081590
01020590701,30557690100112081892
01020590702,
01020590801,
01020590802,30557690100415081988
01020600101,
01020600102,
01020600201,
01020600202,30557690100011000988
01020600301,30557690100819082571
01020600302,30557690101527082353
01020600401,30557690100314082142
01020600402,30557690100819082935
01020600501,30557690100921081293
01020600502,
01020600601,
01020600602,30557690100112082446
01020600701,
01020600702,
01020600801,
01020600802,30557690101022082776
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,
02010020802,30557690100921000823
02010030101,30557690101123081990
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30557690100314082908
02010040102,30557690100213082259
02010040201,30557690100516081603
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,
02010040802,30557690100314001695
02010050101,
02010050102,
02010050201,
02010050202,
02010050301,30557690101325081965
02010050302,30557690101831001697
02010050401,30557690100213080687
02010050402,30557690101628001622
02010050501,
02010050502,30557690101325001480
02010050601,
02010050602,30557690100516001629
02010050701,
02010050702,30557690101022001706
02010050801,
02010050802,30557690101729080768
02010060101,30557690100011080869
02010060102,30557690100921082413
02010060201,30557690100213081310
02010060202,30557690100112081207
02010060301,
02010060302,
02010060401,30557690100617081503
02010060402,
02010060501,30557690100213082505
02010060502,30557690100819001670
02010060601,30557690101527082156
02010060602,
02010060701,
02010060702,30557690101628001002
02010060801,30557690101426082615
02010060802,30557690100617082918
02010070101,
02010070102,
02010070201,30557690100819082276
02010070202,
02010070301,
02010070302,30557690101527001080
02010070401,
02010070402,
02010070501,30557690100819082088
02010070502,
02010070601,
02010070602,
02010070701,30557690100516080073
02010070702,
02010070801,
02010070802,
02010080101,
02010080102,30557690101527080042
02010080201,
02010080202,30557690101022080648
02010080301,30557690101628080539
02010080302,30557690100921001008
02010080401,30557690101123081527
02010080402,30557690101426000820
02010080501,
02010080502,
02010080601,30557690101527081354
02010080602,30557690100314082110
02010080701,30557690100415081939
02010080702,30557690101022001079
02010080801,
02010080802,30557690101932082793
02010090101,30557690100314080070
02010090102,30557690100213081046
02010090201,
02010090202,30557690101628000869
02010090301,
02010090302,
02010090401,
02010090402,
02010090501,
02010090502,30557690100415081607
02010090601,
02010090602,
02010090701,
02010090702,30557690101325081643
02010090801,
02010090802,
02010100101,
02010100102,30557690101325080966
02010100201,
02010100202,
02010100301,30557690101224081322
02010100302,30557690100112000968
02010100401,
02010100402,
02010100501,
02010100502,30557690100314000837
02010100601,30557690101831081776
02010100602,
02010100701,30557690100011080036
02010100702,30557690100921000859
02010100801,30557690101628082798
02010100802,30557690100921080328
02010110101,30557690101527082233
02010110102,
02010110201,30557690100921082578
02010110202,
02010110301,
02010110302,30557690101932001075
02010110401,30557690101224082893
02010110402,30557690100112080105
02010110501,
02010110502,30557690101628001001
02010110601,30557690100011080623
02010110602,
02010110701,30557690100921080316
02010110702,30557690100415080273
02010110801,30557690101932080404
02010110802,
02010120101,
02010120102,
02010120201,
02010120202,30557690100516080486
02010120301,
02010120302,
02010120401,
02010120402,
02010120501,
02010120502,
02010120601,30557690100415080414
02010120602,30557690101022082524
02010120701,
02010120702,
02010120801,
02010120802,
02010130101,
02010130102,
02010130201,30557690101022081223
02010130202,
02010130301,
02010130302,30557690100213081250
02010130401,
02010130402,
02010130501,
02010130502,30557690100314001149
02010130601,
02010130602,30557690101527082808
02010130701,30557690100921081133
02010130702,
02010130801,30557690100921082170
02010130802,30557690100011080474
02010140101,
02010140102,
02010140201,30557690100415080014
02010140202,
02010140301,
02010140302,
02010140401,30557690101527082373
02010140402,
02010140501,30557690101426082628
02010140502,30557690100819080605
02010140601,30557690101831080738
02010140602,30557690100415081823
02010140701,30557690101426081702
02010140702,30557690100617081259
02010140801,30557690101123081280
02010140802,
02010150101,
02010150102,30557690100516000838
02010150201,
02010150202,
02010150301,
02010150302,
02010150401,
02010150402,30557690101123080924
02010150501,30557690100314080096
02010150502,
02010150601,
02010150602,
02010150701,
02010150702,30557690100921080294
02010150801,30557690101224080773
02010150802,
02010160101,
02010160102,30557690100617000931
02010160201,
02010160202,30557690100921001064
02010160301,30557690100011082882
02010160302,
02010160401,30557690101932080053
02010160402,
02010160501,30557690101426081332
02010160502,30557690100112080083
02010160601,30557690100011080259
02010160602,30557690101527081505
02010160701,
02010160702,
02010160801,
02010160802,
02010170101,
02010170102,
02010170201,30557690100819080853
02010170202,
02010170301,
02010170302,
02010170401,30557690101022081015
02010170402,30557690100112000918
02010170501,
02010170502,30557690101527001145
02010170601,
02010170602,
02010170701,
02010170702,
02010170801,30557690100112081067
02010170802,30557690101022000863
02010180101,30557690101325080743
02010180102,
02010180201,
02010180202,
02010180301,30557690101123081249
02010180302,30557690101022000953
02010180401,30557690100921080020
02010180402,
02010180501,30557690100314081899
02010180502,
02010180601,
02010180602,30557690101628081759
02010180701,
02010180702,30557690101123081477
02010180801,
02010180802,30557690101426081902
02010190101,
02010190102,30557690101527080124
02010190201,
02010190202,30557690101224082861
02010190301,30557690101729080900
02010190302,30557690101022082271
02010190401,
02010190402,30557690100617082381
02010190501,
02010190502,30557690101123080060
02010190601,30557690100921082523
02010190602,
02010190701,30557690100718081573
02010190702,
02010190801,
02010190802,30557690101729080372
02010200101,30557690100819081661
02010200102,30557690101831082335
02010200201,
02010200202,
02010200301,30557690100819081883
02010200302,
02010200401,
02010200402,30557690100314080271
02010200501,
02010200502,30557690101224000853
02010200601,
02010200602,
02010200701,30557690100314081521
02010200702,30557690101831001026
02010200801,30557690100011082051
02010200802,
02010210101,
02010210102,30557690101022001057
02010210201,30557690100011080872
02010210202,
02010210301,30557690101325082269
02010210302,30557690101123082538
02010210401,
02010210402,30557690100112001178
02010210501,30557690100516080921
02010210502,
02010210601,
02010210602,
02010210701,
02010210702,
02010210801,
02010210802,30557690100819082441
02010220101,30557690100112080934
02010220102,
02010220201,
02010220202,30557690101932082349
02010220301,30557690100718080369
02010220302,
02010220401,30557690100011082503
02010220402,30557690100314000871
02010220501,
02010220502,
02010220601,
02010220602,30557690101224082295
02010220701,
02010220702,
02010220801,30557690100314081502
02010220802,30557690100617081385
02010230101,
02010230102,
02010230201,
02010230202,
02010230301,30557690101426082697
02010230302,30557690101628082089
02010230401,
02010230402,
02010230501,
02010230502,
02010230601,30557690101325082606
02010230602,
02010230701,30557690101831081745
02010230702,30557690100415080854
02010230801,30557690100921082550
02010230802,
02010240101,30557690100415081148
02010240102,
02010240201,
02010240202,
02010240301,
02010240302,
02010240401,
02010240402,30557690101426080080
02010240501,
02010240502,
02010240601,
02010240602,30557690101224001071
02010240701,
02010240702,
02010240801,30557690100516080649
02010240802,
02010250101,
02010250102,30557690101628082756
02010250201,
02010250202,
02010250301,30557690101628082443
02010250302,
02010250401,
02010250402,30557690100718081976
02010250501,30557690101932080163
02010250502,
02010250601,30557690101022080650
02010250602,
02010250701,
02010250702,30557690101527001047
02010250801,
02010250802,
02010260101,
02010260102,
02010260201,
02010260202,30557690101932082374
02010260301,30557690101426082537
02010260302,
02010260401,
02010260402,
02010260501,30557690100921082195
02010260502,30557690100718082706
02010260601,
02010260602,30557690100011082559
02010260701,
02010260702,30557690100213081126
02010260801,30557690101123082421
02010260802,30557690101022000894
02010270101,
02010270102,30557690101123082917
02010270201,
02010270202,30557690101123000951
02010270301,30557690100011081346
02010270302,30557690101729080051
02010270401,
02010270402,
02010270501,30557690101426081169
02010270502,30557690100314081572
02010270601,30557690100819082129
02010270602,30557690100314080158
02010270701,
02010270702,
02010270801,
02010270802,
02010280101,
02010280102,
02010280201,30557690100819081592
02010280202,
02010280301,
02010280302,30557690100112080982
02010280401,30557690101022080947
02010280402,
02010280501,30557690100415082306
02010280502,30557690101831082149
02010280601,30557690100819081987
02010280602,30557690101729081420
02010280701,
02010280702,30557690100718080291
02010280801,30557690100516082777
02010280802,
02010290101,
02010290102,
02010290201,
02010290202,
02010290301,
02010290302,30557690101831080354
02010290401,
02010290402,
02010290501,
02010290502,30557690101628080628
02010290601,30557690101729080185
02010290602,
02010290701,
02010290702,30557690100516080859
02010290801,
02010290802,30557690101325001110
02010300101,30557690100112081659
02010300102,30557690100718001074
02010300201,30557690101932082209
02010300202,30557690100213080307
02010300301,30557690101426082027
02010300302,
02010300401,30557690100921080469
02010300402,
02010300501,
02010300502,
02010300601,30557690100718081882
02010300602,
02010300701,
02010300702,30557690100718000819
02010300801,30557690100718081901
02010300802,30557690101729081932
02010310101,30557690100516081191
02010310102,
02010310201,30557690101628081950
02010310202,
02010310301,30557690101224080616
02010310302,30557690100112081087
02010310401,
02010310402,30557690101224081646
02010310501,30557690101628080240
02010310502,30557690100819080702
02010310601,
02010310602,30557690101729001140
02010310701,30557690101022080067
02010310702,
02010310801,
02010310802,
02010320101,30557690100011080301
02010320102,30557690100011080938
02010320201,
02010320202,
02010320301,
02010320302,
02010320401,30557690100415082329
02010320402,
02010320501,30557690101123081756
02010320502,
02010320601,
02010320602,
02010320701,30557690101831080725
02010320702,30557690100112082352
02010320801,30557690101527082844
02010320802,30557690101831081992
02010330101,
02010330102,30557690100718080501
02010330201,
02010330202,30557690100011081054
02010330301,30557690101123081372
02010330302,30557690101527082403
02010330401,
02010330402,
02010330501,
02010330502,30557690101325001170
02010330601,30557690101022082032
02010330602,30557690100617082406
02010330701,
02010330702,30557690101527081165
02010330801,
02010330802,30557690101022080269
02010340101,
02010340102,30557690101932080402
02010340201,30557690101527080742
02010340202,
02010340301,
02010340302,30557690101831081318
02010340401,30557690101224081580
02010340402,
02010340501,30557690101426082909
02010340502,30557690101527080540
02010340601,30557690100011081501
02010340602,
02010340701,
02010340702,30557690101527000982
02010340801,30557690101527081709
02010340802,
02010350101,30557690100213080362
02010350102,30557690101527001189
02010350201,
02010350202,30557690100415080730
02010350301,30557690101426080660
02010350302,
02010350401,30557690100213082506
02010350402,30557690101527081304
02010350501,
02010350502,30557690101932081975
02010350601,
02010350602,
02010350701,
02010350702,
02010350801,30557690101426081185
02010350802,30557690101022081160
02010360101,30557690101628081413
02010360102,30557690101123001084
02010360201,30557690100415082095
02010360202,
02010360301,30557690100921082765
02010360302,30557690100516082126
02010360401,30557690100112082682
02010360402,
02010360501,
02010360502,30557690101022081408
02010360601,30557690101325081838
02010360602,30557690100314081135
02010360701,
02010360702,
02010360801,
02010360802,30557690100516000849
02010370101,30557690100617081302
02010370102,
02010370201,
02010370202,
02010370301,
02010370302,
02010370401,30557690101932082920
02010370402,
02010370501,
02010370502,
02010370601,
02010370602,
02010370701,
02010370702,30557690100011081972
02010370801,30557690100718080331
02010370802,
02010380101,
02010380102,30557690100011001164
02010380201,30557690101022080762
02010380202,30557690101325081450
02010380301,30557690101932081931
02010380302,
02010380401,
02010380402,30557690101527082225
02010380501,
02010380502,
02010380601,
02010380602,
02010380701,
02010380702,30557690101628080002
02010380801,
02010380802,
02010390101,30557690101325082866
02010390102,30557690101426082097
02010390201,
02010390202,
02010390301,
02010390302,30557690101831080784
02010390401,
02010390402,
02010390501,30557690101932081417
02010390502,30557690100718081517
02010390601,30557690100516082107
02010390602,
02010390701,
02010390702,30557690100213080676
02010390801,30557690101022081933
02010390802,30557690100112081982
02010400101,
02010400102,30557690100921001193
02010400201,
02010400202,30557690101022000978
02010400301,30557690100314081847
02010400302,
02010400401,30557690101729081974
02010400402,30557690100819080052
02010400501,30557690101224082513
02010400502,30557690100112001086
02010400601,30557690100617082932
02010400602,
02010400701,
02010400702,
02010400801,30557690100617080665
02010400802,30557690100718080385
02010410101,
02010410102,30557690100516001070
02010410201,
02010410202,
02010410301,30557690101325081069
02010410302,30557690101729082534
02010410401,
02010410402,
02010410501,
02010410502,
02010410601,30557690101123082198
02010410602,
02010410701,
02010410702,30557690100213082609
02010410801,
02010410802,30557690101022001128
02010420101,
02010420102,
02010420201,
02010420202,
02010420301,30557690101628082227
02010420302,30557690101729080035
02010420401,30557690101527081614
02010420402,30557690101224081058
02010420501,30557690101932080076
02010420502,
02010420601,
02010420602,
02010420701,
02010420702,
02010420801,
02010420802,
02010430101,
02010430102,
02010430201,30557690101527081032
02010430202,30557690100516081550
02010430301,
02010430302,
02010430401,
02010430402,30557690101123082469
02010430501,30557690101527080554
02010430502,
02010430601,
02010430602,
02010430701,
02010430702,30557690101224082509
02010430801,30557690100213081946
02010430802,30557690101123082570
02010440101,
02010440102,
02010440201,
02010440202,30557690101831081355
02010440301,30557690100921080545
02010440302,30557690101729081390
02010440401,
02010440402,
02010440501,
02010440502,
02010440601,30557690100314080630
02010440602,
02010440701,
02010440702,
02010440801,
02010440802,
02010450101,
02010450102,30557690101831080807
02010450201,30557690100516081343
02010450202,30557690100516081315
02010450301,
02010450302,
02010450401,30557690101123081887
02010450402,
02010450501,30557690100819082076
02010450502,30557690101527081026
02010450601,30557690100415080355
02010450602,30557690100516082280
02010450701,30557690100718081595
02010450702,30557690100314082327
02010450801,
02010450802,30557690100921082664
02010460101,30557690101729081038
02010460102,30557690101426081370
02010460201,
02010460202,30557690101123000957
02010460301,30557690100112080696
02010460302,
02010460401,
02010460402,
02010460501,
02010460502,30557690100921081813
02010460601,30557690100921082519
02010460602,30557690101325001025
02010460701,30557690101426080860
02010460702,30557690101426001154
02010460801,30557690101224081630
02010460802,
02010470101,
02010470102,
02010470201,
02010470202,
02010470301,30557690101123081839
02010470302,
02010470401,
02010470402,30557690101831081298
02010470501,30557690101123082058
02010470502,
02010470601,30557690100213082895
02010470602,
02010470701,
02010470702,
02010470801,
02010470802,30557690101325080140
02010480101,
02010480102,30557690101224080452
02010480201,
02010480202,
02010480301,
02010480302,
02010480401,30557690101022081914
02010480402,
02010480501,
02010480502,
02010480601,
02010480602,
02010480701,
02010480702,
02010480801,
02010480802,30557690100314082652
02010490101,30557690100011080443
02010490102,30557690101831081714
02010490201,30557690101325080380
02010490202,
02010490301,
02010490302,30557690101325080715
02010490401,
02010490402,
02010490501,30557690101123081183
02010490502,
02010490601,
02010490602,
02010490701,
02010490702,
02010490801,
02010490802,30557690101527081618
02010500101,30557690100112080056
02010500102,
02010500201,
02010500202,30557690100314082284
02010500301,
02010500302,30557690101932082214
02010500401,
02010500402,
02010500501,
02010500502,
02010500601,30557690101123080760
02010500602,30557690101426080944
02010500701,30557690100819080689
02010500702,30557690101325081377
02010500801,
02010500802,
02010510101,
02010510102,30557690100415081673
02010510201,30557690101527082118
02010510202,30557690100415081319
02010510301,
02010510302,
02010510401,
02010510402,
02010510501,30557690100516082092
02010510502,30557690101729000916
02010510601,30557690100314080396
02010510602,30557690100516081912
02010510701,
02010510702,30557690101426080643
02010510801,
02010510802,
02010520101,30557690101022082876
02010520102,30557690101224001009
02010520201,30557690100213082154
02010520202,30557690100617001077
02010520301,30557690101527081119
02010520302,30557690101831080579
02010520401,30557690101325082231
02010520402,
02010520501,30557690101831082815
02010520502,
02010520601,
02010520602,
02010520701,
02010520702,
02010520801,
02010520802,30557690101831000831
02010530101,30557690101022081668
02010530102,
02010530201,30557690100516082186
02010530202,
02010530301,30557690100213080089
02010530302,30557690101123082660
02010530401,30557690101022082171
02010530402,
02010530501,
02010530502,
02010530601,
02010530602,
02010530701,30557690101325080090
02010530702,30557690101123000913
02010530801,30557690100213081733
02010530802,
02010540101,
02010540102,
02010540201,30557690100213082896
02010540202,
02010540301,
02010540302,30557690101123082375
02010540401,30557690100617081515
02010540402,30557690100314081993
02010540501,
02010540502,
02010540601,
02010540602,30557690101831082585
02010540701,
02010540702,
02010540801,
02010540802,30557690100718082477
02010550101,
02010550102,
02010550201,30557690100516082180
02010550202,30557690100415080300
02010550301,
02010550302,30557690101426081009
02010550401,
02010550402,
02010550501,
02010550502,30557690101224080642
02010550601,30557690100314081347
02010550602,
02010550701,
02010550702,
02010550801,
02010550802,
02010560101,30557690100516080072
02010560102,
02010560201,
02010560202,30557690100112000822
02010560301,
02010560302,30557690100617082551
02010560401,30557690101426081201
02010560402,
02010560501,
02010560502,30557690101527082046
02010560601,
02010560602,30557690100213082701
02010560701,
02010560702,30557690100112081530
02010560801,
02010560802,30557690100112080063
02010570101,
02010570102,
02010570201,30557690100921082853
02010570202,
02010570301,
02010570302,30557690101426000879
02010570401,
02010570402,
02010570501,
02010570502,30557690100011001003
02010570601,30557690100314081196
02010570602,
02010570701,30557690100718081103
02010570702,
02010570801,30557690101426081540
02010570802,30557690101426080911
02010580101,
02010580102,30557690100112080069
02010580201,
02010580202,30557690101729081189
02010580301,30557690101831082579
02010580302,
02010580401,
02010580402,30557690101527000963
02010580501,30557690101729081651
02010580502,
02010580601,30557690101628081418
02010580602,
02010580701,30557690100516080971
02010580702,30557690100011080728
02010580801,30557690100314081470
02010580802,30557690100213081693
02010590101,30557690100617081006
02010590102,
02010590201,
02010590202,
02010590301,30557690100819080519
02010590302,
02010590401,30557690100516082645
02010590402,30557690101831001106
02010590501,30557690100921082303
02010590502,30557690100516082462
02010590601,
02010590602,
02010590701,
02010590702,
02010590801,
02010590802,30557690100516000912
02010600101,30557690101628080257
02010600102,
02010600201,
02010600202,
02010600301,
02010600302,30557690100314080852
02010600401,30557690101325081921
02010600402,
02010600501,
02010600502,30557690100516082215
02010600601,30557690101022080012
02010600602,30557690101224001168
02010600701,
02010600702,
02010600801,
02010600802,
02020010101,30557690101831001491
02020010102,30557690101831001398
02020010201,30557690101628001372
02020010202,30557690101628001299
02020010301,30557690100112001312
02020010302,30557690100112001242
02020010401,30557690100011001256
02020010402,30557690100011001210
02020010501,30557690100718001280
02020010502,30557690100718001202
02020010601,30557690100314001390
02020010602,30557690100314001233
02020010701,30557690100213001274
02020010702,30557690100213001255
02020010801,30557690101224001558
02020010802,30557690101224001327
02020020101,30557690100921001631
02020020102,30557690100921000955
02020020201,30557690100718001563
02020020202,30557690100718001402
02020020301,30557690101123001493
02020020302,30557690101123001330
02020020401,30557690101831001329
02020020402,30557690101831001261
02020020501,30557690101123001260
02020020502,30557690101123001241
02020020601,30557690101325001348
02020020602,30557690101325001262
02020020701,30557690100213001450
02020020702,30557690100213001344
02020020801,30557690100112001477
02020020802,30557690100112001412
02020030101,
02020030102,30557690100819001612
02020030201,30557690101932001621
02020030202,30557690101932001465
02020030301,30557690100516001497
02020030302,30557690100516001437
