posicion,etiqueta
01020420302,30557690101729080218
01020420401,30557690101325082266
01020420402,30557690101932001155
01020420501,30557690100718085684
01020420502,30557690101527082074
01020420601,30557690101527080652
01020420602,30557690100415083585
01020420701,30557690101022084263
01020420702,30557690100819083838
01020420801,30557690101325082649
01020420802,30557690100516082396
01020430101,
01020430102,30557690100718084405
01020430201,30557690100718082255
01020430202,30557690100415083055
01020430301,30557690101022083940
01020430302,30557690101527084521
01020430401,30557690101325085265
01020430402,30557690101224080248
01020430501,30557690101729081074
01020430502,30557690100921083245
01020430601,30557690101729084404
01020430602,30557690101527081925
01020430701,30557690100617082119
01020430702,30557690101729001120
01020430801,30557690100516085778
01020430802,30557690100921081615
01020440101,30557690101224082369
01020440102,30557690100819083378
01020440201,30557690101831085345
01020440202,30557690100415001135
01020440301,30557690100516080043
01020440302,30557690100718085860
01020440401,30557690100617085866
01020440402,30557690100415083257
01020440501,
01020440502,30557690100819082127
01020440601,30557690100112082735
01020440602,30557690101426000890
01020440701,30557690101628085935
01020440702,30557690100314084154
01020440801,30557690101527080819
01020440802,30557690101527084609
01020450101,30557690101932084522
01020450102,30557690100921001166
01020450201,30557690101831080589
01020450202,30557690101022084693
01020450301,30557690100011084274
01020450302,30557690100112081591
01020450401,30557690100314081349
01020450402,30557690101729000817
01020450501,
01020450502,30557690101123080415
01020450601,30557690100213083108
01020450602,30557690100314000905
01020450701,30557690100011083078
01020450702,30557690101831084020
01020450801,30557690100921083390
01020450802,
01020460101,30557690100516083040
01020460102,30557690101123080705
01020460201,30557690100516083976
01020460202,30557690100516080979
01020460301,30557690100314080750
01020460302,30557690101628082126
01020460401,30557690100617081917
01020460402,30557690100921081551
01020460501,30557690100213084078
01020460502,30557690100819084043
01020460601,30557690100314081899
01020460602,30557690101426084933
01020460701,30557690100415081270
01020460702,30557690101022083134
01020460801,30557690100112082862
01020460802,30557690100921000821
01020470101,30557690101527084836
01020470102,30557690101022083240
01020470201,30557690100921082216
01020470202,30557690101729082666
01020470301,30557690100516080061
01020470302,30557690101729085283
01020470401,30557690100921080068
01020470402,30557690100819084763
01020470501,
01020470502,30557690100617085599
01020470601,30557690101527081077
01020470602,
01020470701,30557690100921082711
01020470702,30557690101932080011
01020470801,
01020470802,30557690101729082227
01020480101,30557690100314080368
01020480102,30557690101729080249
01020480201,30557690100011084778
01020480202,30557690101224001151
01020480301,30557690100112084097
01020480302,30557690101831081864
01020480401,30557690101224084076
01020480402,30557690101426085128
01020480501,30557690101932082076
01020480502,30557690100314080963
01020480601,
01020480602,30557690101325081684
01020480701,30557690100516080590
01020480702,30557690101426085205
01020480801,30557690101224083597
01020480802,30557690101628084438
01020490101,30557690100516084860
01020490102,30557690101932083633
01020490201,30557690100011085162
01020490202,30557690100921081532
01020490301,30557690100011080404
01020490302,30557690100819081395
01020490401,30557690101224080226
01020490402,
01020490501,30557690101022083638
01020490502,30557690100516083811
01020490601,30557690100718084181
01020490602,30557690101224083249
01020490701,30557690101426083474
01020490702,
01020490801,
01020490802,30557690101527082379
01020500101,
01020500102,
01020500201,30557690101426085446
01020500202,30557690101628000826
01020500301,
01020500302,30557690100819080683
01020500401,
01020500402,30557690101729000844
01020500501,30557690101022084597
01020500502,30557690101224085184
01020500601,30557690101527080379
01020500602,30557690100213081431
01020500701,30557690100718083739
01020500702,30557690100617082426
01020500801,30557690100921081129
01020500802,30557690100921000967
01020510101,
01020510102,
01020510201,30557690101932084371
01020510202,30557690100112082270
01020510301,30557690101123080327
01020510302,30557690100516085544
01020510401,30557690101022080973
01020510402,30557690100314082621
01020510501,30557690101527083581
01020510502,30557690101224000884
01020510601,30557690100011084506
01020510602,30557690100718084282
01020510701,30557690100617082448
01020510702,30557690100415084071
01020510801,30557690101831085741
01020510802,30557690100718081515
01020520101,30557690101729084511
01020520102,
01020520201,30557690101325082583
01020520202,30557690100213080274
01020520301,30557690101224085191
01020520302,30557690100011000948
01020520401,
01020520402,30557690100718001157
01020520501,30557690101628082581
01020520502,30557690101325080768
01020520601,30557690101325084580
01020520602,30557690100112080426
01020520701,30557690101628082566
01020520702,30557690100213082717
01020520801,30557690101729084807
01020520802,30557690101628084209
01020530101,30557690101022084817
01020530102,30557690101628084162
01020530201,30557690101224080386
01020530202,30557690101527082145
01020530301,30557690100112085506
01020530302,30557690101224081915
01020530401,30557690100314081709
01020530402,30557690101628084938
01020530501,30557690100516081310
01020530502,30557690101325083061
01020530601,30557690100415081313
01020530602,30557690100415082543
01020530701,30557690101022082015
01020530702,30557690100415082438
01020530801,30557690100415083614
01020530802,30557690101426084549
01020540101,30557690101022084381
01020540102,30557690101628085054
01020540201,30557690100415081264
01020540202,30557690101022080655
01020540301,30557690100011082562
01020540302,30557690101527080230
01020540401,
01020540402,30557690100112085212
01020540501,30557690101123085192
01020540502,30557690101729081758
01020540601,30557690101729080108
01020540602,30557690100718001027
01020540701,30557690100921083593
01020540702,30557690100314080430
01020540801,30557690100415084664
01020540802,30557690101022080098
01020550101,30557690101123084754
01020550102,30557690100516082137
01020550201,30557690100819084966
01020550202,30557690100011080729
01020550301,30557690100213085825
01020550302,30557690101932000818
01020550401,30557690101932081609
01020550402,30557690100213085791
01020550501,30557690101932080685
01020550502,30557690101224085635
01020550601,30557690100819082260
01020550602,30557690101932081643
01020550701,30557690101932080517
01020550702,30557690100011082664
01020550801,30557690101527081705
01020550802,30557690100516000991
01020560101,30557690101426082685
01020560102,30557690101325000933
01020560201,30557690101628085956
01020560202,30557690100112083104
01020560301,30557690100516082136
01020560302,30557690100314081006
01020560401,
01020560402,30557690100617083539
01020560501,30557690101325081578
01020560502,30557690101426084095
01020560601,30557690100718081856
01020560602,30557690100213085530
01020560701,30557690100314083263
01020560702,30557690100516082295
01020560801,30557690101628083340
01020560802,30557690100516081115
01020570101,30557690100213082998
01020570102,
01020570201,30557690100415085334
01020570202,30557690100415085346
01020570301,30557690100415084319
01020570302,30557690101729082560
01020570401,30557690100921080364
01020570402,30557690101831083430
01020570501,
01020570502,30557690101628000876
01020570601,30557690100617081304
01020570602,30557690100718084113
01020570701,30557690100415081471
01020570702,30557690100921082628
01020570801,30557690100819082079
01020570802,30557690101729085349
01020580101,30557690101831082131
01020580102,30557690101729085157
01020580201,30557690100011083083
01020580202,30557690100314081741
01020580301,
01020580302,
01020580401,30557690101628080339
01020580402,30557690100213081042
01020580501,30557690100213081044
01020580502,30557690100112082298
01020580601,30557690100516084617
01020580602,30557690100112085013
01020580701,30557690101022082522
01020580702,30557690101729001000
01020580801,30557690101022083067
01020580802,30557690100617082483
01020590101,30557690100718083898
01020590102,
01020590201,30557690100516083508
01020590202,30557690101729083564
01020590301,30557690100921083810
01020590302,30557690101932083909
01020590401,30557690101426084954
01020590402,30557690101325084044
01020590501,30557690100314082431
01020590502,30557690101123080317
01020590601,30557690100011082187
01020590602,30557690100415081446
01020590701,30557690101527085498
01020590702,
01020590801,30557690101628081727
01020590802,30557690100819082491
01020600101,30557690101325084042
01020600102,30557690101831085199
01020600201,30557690100112083828
01020600202,30557690100011000988
01020600301,30557690101628085262
01020600302,30557690100718084729
01020600401,30557690101932080453
01020600402,
01020600501,30557690100112084099
01020600502,30557690101224085225
01020600601,30557690101831081221
01020600602,30557690101123082535
01020600701,
01020600702,30557690100314084202
01020600801,30557690101932082971
01020600802,30557690100213084880
02010010101,30557690100819001561
02010010102,30557690100819001428
02010010201,30557690101729001519
02010010202,30557690101729001309
02010010301,30557690100718001366
02010010302,30557690100718001234
02010010401,30557690100819001279
02010010402,30557690100819001213
02010010501,30557690101932001294
02010010502,30557690101932001209
02010010601,30557690100213001272
02010010602,30557690100213001216
02010010701,30557690100415001267
02010010702,30557690100415001238
02010010801,30557690100213001425
02010010802,30557690100213001321
02010020101,30557690100213001600
02010020102,30557690100213001489
02010020201,
02010020202,30557690100921001174
02010020301,30557690101628001434
02010020302,30557690101628001334
02010020401,30557690100415001326
02010020402,30557690100415001273
02010020501,30557690100011001318
02010020502,30557690100011001228
02010020601,30557690101426001350
02010020602,30557690101426001276
02010020701,30557690101123001675
02010020702,30557690101123001175
02010020801,30557690101831080785
02010020802,30557690100921000823
02010030101,30557690101527085047
02010030102,30557690100112001677
02010030201,30557690101224001615
02010030202,30557690101224001513
02010030301,30557690101426001599
02010030302,30557690101426001445
02010030401,30557690100314001515
02010030402,30557690100314001338
02010030501,30557690100617001403
02010030502,30557690100617001308
02010030601,30557690101932001388
02010030602,30557690101932001368
02010030701,30557690100011001601
02010030702,30557690100011001449
02010030801,30557690101831001641
02010030802,30557690101831001531
02010040101,30557690100314084922
02010040102,30557690100921082467
02010040201,30557690101325085833
02010040202,30557690101729001681
02010040301,30557690100617001700
02010040302,30557690100617001532
02010040401,30557690100415001630
02010040402,30557690100415001456
02010040501,30557690101831001454
02010040502,30557690101831001382
02010040601,30557690100718001590
02010040602,30557690100718001461
02010040701,30557690101932001689
02010040702,30557690101932001534
02010040801,30557690100921084843
02010040802,30557690100314001695
02010050101,30557690101932085260
02010050102,30557690100213081970
02010050201,30557690101527083180
02010050202,30557690101123083186
02010050301,
02010050302,30557690101831001697
02010050401,30557690101426083795
02010050402,30557690101628001622
02010050501,30557690100314085960
02010050502,30557690101325001480
02010050601,30557690101022084351
02010050602,30557690100516001629
02010050701,30557690100617083726
02010050702,30557690101022001706
02010050801,30557690101426080665
02010050802,30557690101527084695
02010060101,30557690100213082280
02010060102,30557690100819082464
02010060201,30557690100516082071
02010060202,30557690101527082093
02010060301,30557690100819080528
02010060302,30557690101426080527
02010060401,30557690101426083903
02010060402,30557690100617084246
02010060501,30557690101932084475
02010060502,30557690100819001670
02010060601,30557690100921081608
02010060602,30557690100415081870
02010060701,30557690100617081734
02010060702,30557690101628001002
02010060801,30557690100112080690
02010060802,30557690100617084183
02010070101,30557690101831080333
02010070102,30557690100617083892
02010070201,30557690100011080081
02010070202,30557690100011081231
02010070301,30557690101426081986
02010070302,30557690101527001080
02010070401,30557690101729081946
02010070402,
02010070501,30557690101932085779
02010070502,
02010070601,30557690100112082930
02010070602,30557690101426085738
02010070701,30557690101123080863
02010070702,
02010070801,30557690101527080295
02010070802,30557690101022083436
02010080101,30557690101628081332
02010080102,30557690100516081409
02010080201,30557690101123081380
02010080202,30557690100617084196
02010080301,30557690101729081416
02010080302,30557690100921001008
02010080401,30557690101224084206
02010080402,30557690101426000820
02010080501,30557690100415083493
02010080502,30557690100617084039
02010080601,30557690101325081101
02010080602,30557690101325085394
02010080701,30557690100516085812
02010080702,30557690101022001079
02010080801,30557690100516083580
02010080802,30557690101325085215
02010090101,30557690100617084903
02010090102,
02010090201,
02010090202,30557690101628000869
02010090301,30557690101527080954
02010090302,30557690101729085594
02010090401,30557690101224083555
02010090402,30557690101426080865
02010090501,30557690100617084298
02010090502,30557690100718083653
02010090601,30557690100819083768
02010090602,30557690100819085518
02010090701,30557690100718085677
02010090702,30557690101527083562
02010090801,30557690101831084094
02010090802,30557690101123084079
02010100101,30557690100415082027
02010100102,30557690100011084515
02010100201,30557690101932080939
02010100202,30557690100213085430
02010100301,30557690101022085110
02010100302,30557690100112000968
02010100401,30557690101628085877
02010100402,30557690101729081064
02010100501,30557690101729082026
02010100502,30557690100314000837
02010100601,30557690100213085830
02010100602,
02010100701,
02010100702,30557690100921000859
02010100801,30557690101932080496
02010100802,30557690100921083051
02010110101,30557690101831080005
02010110102,30557690101325081706
02010110201,30557690100617085868
02010110202,30557690101729083118
02010110301,30557690101729080252
02010110302,30557690101932001075
02010110401,30557690101022082114
02010110402,30557690101325080980
02010110501,30557690101527084008
02010110502,30557690101628001001
02010110601,30557690101932082382
02010110602,30557690101022080176
02010110701,30557690101022080092
02010110702,30557690101527083915
02010110801,30557690101022080300
02010110802,30557690100921080866
02010120101,30557690100415084772
02010120102,30557690100718083227
02010120201,30557690101831081716
02010120202,30557690101325081933
02010120301,
02010120302,30557690100819081735
02010120401,30557690100718084851
02010120402,30557690101022082062
02010120501,
02010120502,
02010120601,30557690100213081252
02010120602,30557690101224082993
02010120701,30557690101426080831
02010120702,30557690101325085678
02010120801,30557690101325083357
02010120802,30557690100921083837
02010130101,30557690100112080811
02010130102,30557690101123083342
02010130201,30557690101426081583
02010130202,30557690100516084785
02010130301,30557690100011081247
02010130302,30557690100415082143
02010130401,30557690100516083704
02010130402,30557690101325082440
02010130501,30557690101831081307
02010130502,30557690100314001149
02010130601,30557690100617084988
02010130602,30557690101426084996
02010130701,
02010130702,
02010130801,30557690100718081611
02010130802,30557690101426083927
02010140101,30557690101527080196
02010140102,30557690100112084944
02010140201,30557690100819081868
02010140202,30557690101426082539
02010140301,30557690100011081954
02010140302,30557690100516085718
02010140401,30557690100718081863
02010140402,30557690101426082091
02010140501,
02010140502,30557690101123081059
02010140601,30557690101831082960
02010140602,30557690101729083228
02010140701,30557690101426084010
02010140702,30557690101325085126
02010140801,30557690100415080054
02010140802,30557690100011080704
02010150101,30557690100314083481
02010150102,30557690100516000838
02010150201,30557690101932083806
02010150202,
02010150301,30557690101325082564
02010150302,30557690100011080737
02010150401,
02010150402,30557690100819081932
02010150501,30557690100011085355
02010150502,30557690100011080031
02010150601,30557690100516083218
02010150602,30557690101729082329
02010150701,30557690100112085170
02010150702,30557690101831082207
02010150801,30557690100921083489
02010150802,30557690101325080015
02010160101,30557690100921085840
02010160102,30557690100617000931
02010160201,30557690100617084164
02010160202,30557690100921001064
02010160301,30557690101123085087
02010160302,30557690100819081793
02010160401,30557690100617080399
02010160402,30557690100718083191
02010160501,30557690101628085916
02010160502,30557690101729084416
02010160601,30557690101729082013
02010160602,30557690100921080045
02010160701,30557690100314085985
02010160702,30557690100617081942
02010160801,30557690100819082401
02010160802,30557690101831085574
02010170101,30557690100011083748
02010170102,30557690101729080677
02010170201,30557690101022082559
02010170202,30557690101527085378
02010170301,30557690101325080933
02010170302,30557690101224080237
02010170401,30557690100819083080
02010170402,30557690100112000918
02010170501,30557690101426083402
02010170502,30557690101527001145
02010170601,
02010170602,30557690101932080563
02010170701,30557690101932083243
02010170702,30557690101224080792
02010170801,30557690101831081056
02010170802,30557690101022000863
02010180101,30557690100314085130
02010180102,
02010180201,30557690101729080743
02010180202,30557690100011081526
02010180301,30557690100213082966
02010180302,30557690101022000953
02010180401,30557690101426081625
02010180402,
02010180501,30557690100921081511
02010180502,30557690100718085765
02010180601,30557690101426080929
02010180602,30557690100112085404
02010180701,30557690101831084085
02010180702,30557690101628083361
02010180801,30557690101325084672
02010180802,
02010190101,30557690101628083261
02010190102,
02010190201,30557690101628084805
02010190202,30557690100213080519
02010190301,30557690100112082066
02010190302,30557690100415080389
02010190401,30557690101628080667
02010190402,30557690100011080999
02010190501,30557690101729082679
02010190502,30557690100617085776
02010190601,30557690101022083482
02010190602,30557690100213082273
02010190701,30557690101224080741
02010190702,30557690100718084704
02010190801,30557690101527085136
02010190802,30557690100516084715
02010200101,30557690100617080719
02010200102,30557690101932081043
02010200201,
02010200202,30557690100516081142
02010200301,30557690101224081876
02010200302,30557690101527080159
02010200401,30557690101325081385
02010200402,30557690100819084823
02010200501,30557690100415084399
02010200502,30557690101224000853
02010200601,30557690100415083225
02010200602,30557690100415083464
02010200701,30557690100314085750
02010200702,30557690101831001026
02010200801,30557690101426081598
02010200802,30557690100921082906
02010210101,30557690101224080407
02010210102,30557690101022001057
02010210201,30557690101123085081
02010210202,30557690100516084504
02010210301,30557690101426082231
02010210302,30557690100516080294
02010210401,30557690100415082595
02010210402,30557690100112001178
02010210501,30557690101325084759
02010210502,30557690100819082181
02010210601,30557690100011080662
02010210602,30557690101628080602
02010210701,30557690100213080721
02010210702,30557690101729085463
02010210801,30557690101325083826
02010210802,
02010220101,
02010220102,30557690101426080349
02010220201,30557690100516081176
02010220202,30557690100819083602
02010220301,30557690101527085582
02010220302,30557690100516081939
02010220401,30557690100921083647
02010220402,30557690100314000871
02010220501,30557690101224082033
02010220502,30557690101123083305
02010220601,30557690100921080708
02010220602,30557690101628084814
02010220701,30557690100415086002
02010220702,30557690100718085331
02010220801,30557690101224083833
02010220802,30557690100718080167
02010230101,30557690101932081297
02010230102,30557690101224081619
02010230201,
02010230202,30557690100516082075
02010230301,30557690100617082570
02010230302,30557690100921082142
02010230401,30557690101831080272
02010230402,30557690101628083354
02010230501,30557690100921080906
02010230502,30557690101426080753
02010230601,30557690101932084290
02010230602,30557690101628083807
02010230701,
02010230702,30557690101224082239
02010230801,30557690100213085464
02010230802,30557690101932084233
02010240101,30557690101831083674
02010240102,30557690101831083459
02010240201,30557690101932081994
02010240202,30557690101325083644
02010240301,30557690100011083189
02010240302,30557690100921084268
02010240401,30557690100415085970
02010240402,30557690100011084658
02010240501,30557690101831082510
02010240502,30557690101729085945
02010240601,30557690100617080855
02010240602,30557690101224001071
02010240701,
02010240702,30557690101729080610
02010240801,30557690101527082865
02010240802,30557690101224083391
02010250101,30557690101022082177
02010250102,30557690101831084032
02010250201,
02010250202,30557690100718081104
02010250301,30557690101224080640
02010250302,30557690100213080598
02010250401,30557690101123081086
02010250402,30557690101628082434
02010250501,30557690100112084226
02010250502,30557690101527081110
02010250601,30557690100617085865
02010250602,30557690101426082413
02010250701,30557690100819081168
02010250702,30557690101527001047
02010250801,30557690100213083794
02010250802,30557690100617084307
02010260101,30557690100011082700
02010260102,30557690100314081759
02010260201,
02010260202,30557690100112084852
02010260301,
02010260302,30557690101224085038
02010260401,30557690101123085267
02010260402,30557690100718081342
02010260501,30557690100516085431
02010260502,30557690100011084051
02010260601,30557690101224085281
02010260602,30557690100819083671
02010260701,30557690100617080293
02010260702,30557690100011083195
02010260801,30557690101123080882
02010260802,30557690101022000894
02010270101,30557690101325083654
02010270102,30557690100921083716
02010270201,30557690100718083557
02010270202,30557690101123000951
02010270301,30557690100617083046
02010270302,30557690101932083734
02010270401,30557690101831080089
02010270402,30557690101022081230
02010270501,30557690101224081000
02010270502,30557690101831083860
02010270601,30557690101628080132
02010270602,30557690100314083235
02010270701,30557690100718084133
02010270702,30557690101628082110
02010270801,30557690100819085591
02010270802,30557690101325083941
02010280101,30557690100921084463
02010280102,30557690100213082275
02010280201,30557690100819080219
02010280202,30557690101022084761
02010280301,30557690101022084205
02010280302,30557690101022084818
02010280401,30557690100011082902
02010280402,30557690101729085991
02010280501,30557690100314085815
02010280502,30557690101527082364
02010280601,30557690101426083085
02010280602,30557690100516082332
02010280701,
02010280702,30557690100415080681
02010280801,30557690101831085020
02010280802,30557690100819080852
02010290101,30557690100921085107
02010290102,
02010290201,30557690100415085179
02010290202,30557690100516083690
02010290301,30557690100011083307
02010290302,30557690101325083749
02010290401,30557690100213083059
02010290402,30557690101224085478
02010290501,30557690101527080025
02010290502,30557690100819083404
02010290601,30557690101527080709
02010290602,30557690100921082404
02010290701,30557690100314081177
02010290702,30557690101527080972
02010290801,
02010290802,30557690101325001110
02010300101,30557690100112084457
02010300102,30557690100718001074
02010300201,30557690101628080372
02010300202,30557690100819083621
02010300301,30557690101123084018
02010300302,30557690100011084244
02010300401,30557690101628084087
02010300402,30557690101123084462
02010300501,30557690101123084926
02010300502,30557690101123082348
02010300601,30557690100011084834
02010300602,
02010300701,30557690101022085288
02010300702,30557690100718000819
02010300801,30557690100415084304
02010300802,30557690100314083579
02010310101,30557690101426080540
02010310102,30557690101628085064
02010310201,30557690101628080245
02010310202,30557690100314080511
02010310301,30557690100921085440
02010310302,30557690100718084091
02010310401,30557690100921084160
02010310402,30557690100921081278
02010310501,30557690100213085501
02010310502,30557690100617084372
02010310601,30557690101123080529
02010310602,30557690101729001140
02010310701,30557690100314081861
02010310702,
02010310801,
02010310802,30557690100516082526
02010320101,30557690101527080264
02010320102,30557690100112084532
02010320201,30557690101729085915
02010320202,30557690101831084479
02010320301,30557690100921081210
02010320302,30557690101729083733
02010320401,
02010320402,30557690100819085059
02010320501,30557690101325083855
02010320502,30557690100819081191
02010320601,
02010320602,30557690101729082544
02010320701,30557690100921084387
02010320702,30557690100617080623
02010320801,30557690100718082607
02010320802,30557690101022080932
02010330101,30557690101325083130
02010330102,30557690101831082654
02010330201,30557690100617082425
02010330202,30557690100921084396
02010330301,30557690100921083478
02010330302,
02010330401,30557690101224080428
02010330402,30557690101325084236
02010330501,30557690100314082780
02010330502,30557690101325001170
02010330601,30557690101426082710
02010330602,30557690101527082949
02010330701,30557690100921081827
02010330702,
02010330801,30557690100314084662
02010330802,30557690100921083154
02010340101,30557690101527085863
02010340102,
02010340201,
02010340202,30557690101831080131
02010340301,30557690100516080330
02010340302,30557690101932084107
02010340401,30557690101932085418
02010340402,30557690100921083578
02010340501,30557690100011081898
02010340502,30557690101224083516
02010340601,30557690101022085226
02010340602,30557690100415081005
02010340701,
02010340702,30557690101527000982
02010340801,30557690100617084794
02010340802,30557690100718083465
02010350101,30557690101426084624
02010350102,30557690101527001189
02010350201,30557690101123080483
02010350202,
02010350301,30557690101527082741
02010350302,
02010350401,30557690100213081919
02010350402,30557690100921083902
02010350501,30557690100819083303
02010350502,30557690101628080326
02010350601,30557690101729082778
02010350602,30557690100516085445
02010350701,30557690101426083226
02010350702,30557690100718082592
02010350801,30557690100516082924
02010350802,30557690101628080795
02010360101,30557690100718082702
02010360102,30557690101123001084
02010360201,30557690101729082721
02010360202,
02010360301,30557690100011082946
02010360302,30557690101628081391
02010360401,30557690100314083396
02010360402,30557690100112085029
02010360501,30557690100011085802
02010360502,
02010360601,30557690100617081664
02010360602,30557690100718081922
02010360701,30557690100112080047
02010360702,30557690101628085823
02010360801,30557690101831083409
02010360802,30557690100516000849
02010370101,30557690100516085839
02010370102,30557690100921083052
02010370201,30557690100314085858
02010370202,30557690100011081594
02010370301,30557690101729081486
02010370302,30557690101224081379
02010370401,30557690100921085362
02010370402,
02010370501,30557690101527081845
02010370502,30557690101224084388
02010370601,30557690101932083859
02010370602,30557690101325083179
02010370701,30557690100415085099
02010370702,30557690100819080301
02010370801,30557690101426081693
02010370802,30557690101729082094
02010380101,
02010380102,30557690100011001164
02010380201,30557690101831085063
02010380202,30557690101932082872
02010380301,
02010380302,30557690101628084681
02010380401,
02010380402,30557690101022080424
02010380501,30557690100718080505
02010380502,30557690101224085149
02010380601,30557690100415083367
02010380602,30557690100314085589
02010380701,30557690101831085354
02010380702,30557690100011085471
02010380801,30557690101831084656
02010380802,30557690100314084508
02010390101,30557690101325082367
02010390102,
02010390201,
02010390202,30557690101932084739
02010390301,30557690101426080401
02010390302,30557690101628081158
02010390401,30557690101123081679
02010390402,30557690101022081697
02010390501,30557690100314080942
02010390502,30557690100112080675
02010390601,30557690100921081597
02010390602,30557690101123082892
02010390701,30557690101325084489
02010390702,30557690100213084647
02010390801,30557690100516085468
02010390802,30557690100617080325
02010400101,30557690101932081983
02010400102,30557690100921001193
02010400201,30557690100617085919
02010400202,30557690101022000978
02010400301,30557690101022080445
02010400302,
02010400401,30557690100921080633
02010400402,30557690101123085360
02010400501,30557690100516082230
02010400502,30557690100112001086
02010400601,30557690100011083081
02010400602,
02010400701,
02010400702,30557690100011082406
02010400801,30557690100617081037
02010400802,30557690100112081201
02010410101,30557690101224084670
02010410102,30557690100516001070
02010410201,
02010410202,30557690100314084484
02010410301,
02010410302,30557690101123080450
02010410401,30557690101325082397
02010410402,30557690100213083884
02010410501,30557690100921082336
02010410502,30557690100112081040
02010410601,30557690101123082460
02010410602,30557690101224083607
02010410701,30557690101831080162
02010410702,30557690100921085630
02010410801,30557690100415081525
02010410802,30557690101022001128
02010420101,
02010420102,30557690100516085746
02010420201,30557690101831081272
02010420202,30557690100718084057
02010420301,30557690101729083839
02010420302,30557690101628085024
02010420401,30557690101123082844
02010420402,30557690101932084208
02010420501,30557690100213082657
02010420502,30557690100314085752
02010420601,30557690101628081394
02010420602,30557690101527080875
02010420701,30557690100213084876
02010420702,30557690100819083215
02010420801,30557690101628081363
02010420802,30557690101022081113
02010430101,30557690101831083321
02010430102,
02010430201,30557690100516082241
02010430202,30557690101022085174
02010430301,30557690100718080419
02010430302,30557690101527085989
02010430401,30557690101628083327
02010430402,30557690101426085577
02010430501,30557690100112084982
02010430502,30557690100516083773
02010430601,30557690100718085399
02010430602,30557690101325085287
02010430701,30557690101729081085
02010430702,30557690100415083907
02010430801,30557690101831081035
02010430802,30557690101527083797
02010440101,30557690101831084012
02010440102,30557690100112085245
02010440201,30557690101022083146
02010440202,30557690101123082713
02010440301,30557690101729085568
02010440302,30557690101123083031
02010440401,30557690101224084955
02010440402,30557690100011084127
02010440501,30557690100718080571
02010440502,
02010440601,30557690100718081293
02010440602,30557690100617084254
02010440701,30557690101224081255
02010440702,30557690100819084898
02010440801,30557690101527085835
02010440802,30557690100617084913
02010450101,30557690101224085504
02010450102,30557690100921080801
02010450201,30557690100516085647
02010450202,30557690101022085820
02010450301,30557690100213084320
02010450302,30557690100516080764
02010450401,30557690100112081193
02010450402,30557690101426083238
02010450501,30557690101123081730
02010450502,30557690100415080926
02010450601,30557690101123082523
02010450602,30557690101932080260
02010450701,30557690100819080320
02010450702,30557690101831082111
02010450801,30557690100819083193
02010450802,30557690101022083500
02010460101,30557690100516084223
02010460102,30557690100718080668
02010460201,30557690100112082765
02010460202,30557690101123000957
02010460301,30557690100617082823
02010460302,30557690100516084557
02010460401,30557690100011081620
02010460402,30557690100011081893
02010460501,30557690101224085729
02010460502,30557690101527081669
02010460601,30557690101831083163
02010460602,30557690101325001025
02010460701,30557690101123085923
02010460702,30557690101426001154
02010460801,
02010460802,30557690101325081282
02010470101,30557690101628083605
02010470102,30557690101628080139
02010470201,
02010470202,30557690101628085280
02010470301,30557690101224083124
02010470302,30557690101831084189
02010470401,30557690100617084123
02010470402,30557690101527082929
02010470501,30557690100314080952
02010470502,30557690101932080835
02010470601,30557690100718081103
02010470602,30557690100112082324
02010470701,30557690101527083846
02010470702,30557690100112083400
02010470801,30557690100213084472
02010470802,30557690100112080355
02010480101,30557690100112083669
02010480102,30557690100718082991
02010480201,30557690100213083878
02010480202,30557690101729085357
02010480301,
02010480302,30557690101224081411
02010480401,30557690100314085904
02010480402,30557690101628085015
02010480501,30557690101022084470
02010480502,30557690101527085201
02010480601,30557690101831084187
02010480602,30557690101426083788
02010480701,
02010480702,30557690100213082388
02010480801,30557690101527083358
02010480802,30557690100819081603
02010490101,30557690101123085072
02010490102,30557690100819085377
02010490201,30557690100415081281
02010490202,30557690101527085492
02010490301,30557690101932080381
02010490302,30557690101426084420
02010490401,
02010490402,30557690101729083630
02010490501,30557690101729081949
02010490502,30557690100819085540
02010490601,30557690101932081340
02010490602,30557690100011084968
02010490701,30557690101426085601
02010490702,30557690101527080029
02010490801,30557690101628083435
02010490802,30557690101325083685
02010500101,30557690101831084090
02010500102,30557690100011082035
02010500201,
02010500202,30557690101123081848
02010500301,30557690100921084873
02010500302,30557690101628083153
02010500401,30557690100718081934
02010500402,30557690101831085034
02010500501,30557690100617083665
02010500502,
02010500601,30557690100921083068
02010500602,30557690100011084571
02010500701,30557690101628082340
02010500702,30557690101426084600
02010500801,30557690101325084086
02010500802,30557690100516080539
02010510101,30557690100011082433
02010510102,30557690100718082471
02010510201,30557690100819082182
02010510202,
02010510301,30557690101022081556
02010510302,30557690101224080817
02010510401,30557690100213083187
02010510402,30557690101224083457
02010510501,30557690101527084412
02010510502,30557690101729000916
02010510601,30557690101932081008
02010510602,30557690100516085533
02010510701,30557690100819083917
02010510702,30557690100415081425
02010510801,30557690100112081065
02010510802,30557690100415083387
02010520101,30557690100617083233
02010520102,30557690101224001009
02010520201,30557690100314083444
02010520202,30557690100617001077
02010520301,30557690100011082740
02010520302,30557690100819083549
02010520401,30557690100819081858
02010520402,30557690100617081324
02010520501,30557690101527084441
02010520502,30557690101527083918
02010520601,30557690101224082057
02010520602,30557690101932085489
02010520701,30557690100617084937
02010520702,
02010520801,30557690101325085957
